"","CO_ENTIDADE","NO_ENTIDADE","TP_SITUACAO_FUNCIONAMENTO","DT_ANO_LETIVO_TERMINO","CO_REGIAO","TP_LOCALIZACAO","IN_CONVENIADA_PP","IN_LOCAL_FUNC_SALAS_EMPRESA","IN_AGUA_CACIMBA","IN_AGUA_FONTE_RIO","IN_ENERGIA_INEXISTENTE","IN_LIXO_COLETA_PERIODICA","IN_SALA_DIRETORIA","IN_LABORATORIO_CIENCIAS","IN_SALA_ATENDIMENTO_ESPECIAL","IN_QUADRA_ESPORTES_COBERTA","IN_QUADRA_ESPORTES_DESCOBERTA","IN_QUADRA_ESPORTES","IN_COZINHA","IN_BIBLIOTECA","IN_SALA_LEITURA","IN_BIBLIOTECA_SALA_LEITURA","IN_PARQUE_INFANTIL","IN_BERCARIO","IN_BANHEIRO_FORA_PREDIO","IN_BANHEIRO_DENTRO_PREDIO","IN_BANHEIRO_EI","IN_SECRETARIA","IN_BANHEIRO_CHUVEIRO","IN_REFEITORIO","IN_AUDITORIO","IN_ALOJAM_ALUNO","IN_ALOJAM_PROFESSOR","IN_AREA_VERDE","QT_SALAS_EXISTENTES","IN_INTERNET","IN_BANDA_LARGA","QT_FUNCIONARIOS","IN_ALIMENTACAO","TP_AEE","IN_FUNDAMENTAL_CICLOS","TP_LOCALIZACAO_DIFERENCIADA","IN_MATERIAL_ESP_QUILOMBOLA","IN_MATERIAL_ESP_INDIGENA","IN_EDUCACAO_INDIGENA","TP_INDIGENA_LINGUA","CO_LINGUA_INDIGENA","IN_BRASIL_ALFABETIZADO","IN_FINAL_SEMANA","IN_MEDIACAO_SEMIPRESENCIAL","IN_ESPECIAL_EXCLUSIVA","IN_PROFISSIONALIZANTE","IN_COMUM_CRECHE","IN_COMUM_FUND_AF","IN_COMUM_MEDIO_MEDIO","IN_COMUM_MEDIO_INTEGRADO","IN_COMUM_MEDIO_NORMAL","IN_ESP_EXCLUSIVA_FUND_AF","IN_ESP_EXCLUSIVA_MEDIO_MEDIO","IN_ESP_EXCLUSIVA_MEDIO_INTEGR","IN_ESP_EXCLUSIVA_MEDIO_NORMAL","Endereço","Telefone","Dependência.Administrativa","Categoria.Escola.Privada","Regulamentação.pelo.Conselho.de.Educação","Latitude","Longitude"
"762",43201237,"5128 IEI TIA HELENA",1,"31/12/2018",4,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,5,1,1,9,1,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"R CRISTAL DA PAZ, 180 MARIO QUINTANA. 91270-844 Porto Alegre - RS.","(51) 33875514","Privada","Comunitária","Não",-30.0346502,-51.1204425
"763",43201270,"5224 IEI DOM DADEUS GRINS",1,"31/12/2018",4,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,1,5,1,1,16,1,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"BC VITORIA, 1460 LAGEADO. 91787-220 Porto Alegre - RS.","(51) 997784699","Privada","Filantrópica","Sim",-30.2057506,-51.1254014
"764",43201288,"5130 IEI TECNOBABY",1,"31/12/2018",4,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,4,1,1,17,1,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"R MARIA TRINDADE, 115 FARRAPOS. 90250-275 Porto Alegre - RS.","(51) 33747553","Privada","Comunitária","Sim",-29.9795098,-51.1968993
"765",43201296,"5156 IEI LAR ESPERANCA",1,"31/12/2018",4,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,9,1,1,13,1,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"R DEODORO, 250 MARIO QUINTANA. 91260-370 Porto Alegre - RS.","(51) 33861153","Privada","Filantrópica","Sim",-30.036146,-51.1198856
"766",43201342,"MORANGUINHO ESCOLA DE RECR JDIM E PRE",1,"19/12/2018",4,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,4,1,1,6,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"RUA REZENDE COSTA, 360 SARANDI. 91120-280 Porto Alegre - RS.","(51) 30134749","Privada","Particular","Em Tramitação",-29.9873,-51.13177
"767",43201377,"5099 EEI AMIGO SPINELLI",1,"31/12/2018",4,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,6,1,1,16,1,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"R DONA PAULINA, 700 TRISTEZA. 91920-030 Porto Alegre - RS.","(51) 32669440","Privada","Filantrópica","Sim",-30.1175854,-51.246815
"768",43201466,"DESPERTAR EDUCACAO INFANTIL LTDA",1,"21/12/2018",4,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,10,1,1,77,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"RUA ARMANDO PEREIRA CAMARA, 110 PETROPOLIS. 90470-070 Porto Alegre - RS.","(51) 33884238","Privada","Particular","Sim",-30.03324,-51.18202
"769",43201555,"E E I SAO FRANCISCO - ZONA SUL",1,"21/12/2018",4,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,8,1,1,7,1,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"AVENIDA COPACABANA, 1171 TRISTEZA. 91900-050 Porto Alegre - RS.","(51) 32689034","Privada","Filantrópica","Sim",-30.10307,-51.24928
"770",43201717,"CENTRO DE ENSINO MEDIO PASTOR DOHMS- UNIDADE DE ENSINO ZONA NORTE",1,"19/12/2018",4,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,12,1,1,36,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"RUA DARIO BORBA BROSSARD, 56 RUBEM BERTA. 91180-480 Porto Alegre - RS.","(51) 33662497","Privada","Particular","Sim",-30.01468,-51.11033
"771",43203167,"ESCOLA DE EDUCACAO INFANTIL VAMOS CRESCER",1,"31/12/2018",4,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,7,1,1,22,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"RUA COMENDADOR CASTRO, 473 IPANEMA. 91760-200 Porto Alegre - RS.","(51) 32469343","Privada","Particular","Em Tramitação",-30.13635,-51.22788
"772",43203221,"ESCOLA DE EDUCACAO INFANTIL CACHINHOS DOURADOS LTDA",1,"07/12/2018",4,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,5,1,1,14,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"AVENIDA MAJOR MANOEL JOSE MONTEIRO, 345 RUBEM BERTA. 91170-570 Porto Alegre - RS.","(51) 33871794","Privada","Particular","Em Tramitação",-30.00235,-51.09562
"773",43203655,"ESCOLA DE EDUCACAO INFANTIL BEIJA FLOR",1,"31/12/2018",4,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,3,1,1,8,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"RUA SARGENTO MANOEL ARRUDA, 46 JARDIM CARVALHO. 91430-220 Porto Alegre - RS.","(51) 33384941","Privada","Particular","Em Tramitação",-30.04462,-51.14572
"774",43203817,"COLEGIO MESQUITA",1,"20/12/2018",4,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,16,1,1,51,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"AVENIDA DO FORTE, 77 CRISTO REDENTOR. 91360-000 Porto Alegre - RS.","(51) 33403829","Privada","Particular","Sim",-30.01111,-51.15336
"775",43203884,"ESCOLA DE ENSINO FUNDAMENTAL CORONEL ESCOBAR",1,"21/12/2018",4,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,8,1,1,14,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"RUA DOUTOR ALCIDES CRUZ, 422 ESCOLA. SANTA CECILIA. 90630-160 Porto Alegre - RS.","(51) 33351800","Privada","Particular","Sim",-30.04201,-51.20141
"776",43204627,"ESCOLA DE EDUCACAO INFANTIL TURMA DO PIU-PIU",1,"31/01/2019",4,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,6,1,1,8,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"AVENIDA IGNES FAGUNDES, 541 RESTINGA. 91790-010 Porto Alegre - RS.","(51) 32611008","Privada","Particular","Em Tramitação",-30.1485,-51.13802
"777",43204635,"5123 EEI GOTINHAS DE AMOR",1,"31/12/2018",4,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,4,0,NA,10,1,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"RUA DRA VERA GLUSMAN KNIJNIK, 40 VILA CONCEICAO. 91920-073 Porto Alegre - RS.","(51) 32223860","Privada","Comunitária","Não",-30.1209063,-51.2536194
"778",43204643,"EMEF NOSSA SENHORA DO CARMO",1,"31/12/2018",4,1,NA,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,22,1,1,80,1,1,1,0,0,0,0,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"R BISPO MARINO PRUDENCIO MOREIRA, 95 5 UNIDADE. RESTINGA. 91790-206 Porto Alegre - RS.","(51) 32614364","Municipal","Não Informado","Sim",-30.1454329,-51.1278913
"779",43204651,"5127 EEI VILA GAUCHA",1,"31/12/2018",4,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,1,1,7,1,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"R DONA MARIA, 50 SANTA TEREZA. 90850-280 Porto Alegre - RS.","(51) 32230469","Privada","Filantrópica","Sim",-30.0714371,-51.2326802
"780",43204660,"5124 EEI ANTONIO GIANELLI - LOT CAVALHADA",1,"31/12/2018",4,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,4,0,NA,11,1,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"R MONSENHOR RUBEN NEIS, 731 CAVALHADA. 91920-000 Porto Alegre - RS.","(51) 32479194","Privada","Filantrópica","Sim",-30.1171493,-51.2310059
"781",43206220,"5129 IEI RENOVAR DA ESPERANCA II",1,"31/12/2018",4,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,3,0,NA,12,1,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"RUA 7153, 100 RESTINGA. 90001-970 Porto Alegre - RS.","(51) 32417262","Privada","Comunitária","Não",-30.1463368,-51.1274484
"782",43206239,"5158 IEI ESCOLA DA VIDA",1,"31/12/2018",4,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,4,0,NA,11,1,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"R CRUZEIRO DO SUL, 2873 ACM. SANTA TEREZA. 90840-000 Porto Alegre - RS.","(51) 32424103","Privada","Comunitária","Não",-30.0852314,-51.2309733
"783",43206247,"5178 EEI URSINHO POOH",1,"31/12/2018",4,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,5,0,NA,7,1,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"R INFANCIA, 302 VILA FRATERNIDADE. RUBEM BERTA. 91170-715 Porto Alegre - RS.","(51) 33815503","Privada","Comunitária","Não",-30.0001334,-51.1010003
"784",43206263,"ESC ENS FUND INTERAGIR",1,"19/12/2018",4,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,8,1,1,17,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"RUA DOUTOR PEREIRA NETO, 84 TRISTEZA. 91920-530 Porto Alegre - RS.","(51) 32684740","Privada","Particular","Sim",-30.11224,-51.25166
"785",43206301,"ESC EDUC INF UNIVERSO MAGICO",1,"15/12/2018",4,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,12,1,1,38,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"RUA NEY MESSIAS, 55 JARDIM DO SALSO. 91410-120 Porto Alegre - RS.","(51) 33771889","Privada","Particular","Em Tramitação",-30.04812,-51.17195
"786",43206336,"EEI LALILU LETRASIN LTDA EPP",1,"20/12/2018",4,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,7,1,1,17,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"RUA ADAO BAINO, 587 CRISTO REDENTOR. 91350-240 Porto Alegre - RS.","(51) 33372293","Privada","Particular","Sim",-30.0160654,-51.1556507
"787",43206352,"ESCOLA DE EDUCACAO INFANTIL RECRIAR",1,"31/12/2018",4,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,9,1,1,11,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"RUA LANDEL DE MOURA, 1389 TRISTEZA. 91920-150 Porto Alegre - RS.","(51) 32643311","Privada","Particular","Em Tramitação",-30.11341,-51.24728
"788",43206450,"ESC EDUC INF CADE O AUAU LTDA",1,"30/12/2018",4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,8,1,1,15,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"RUA DOUTOR VALE, 153 CASA. FLORESTA. 90560-003 Porto Alegre - RS.","(51) 32370680","Privada","Particular","Sim",-30.02422,-51.20811
"789",43206492,"ESC EDUC INF NOVA GERACAO",1,"14/12/2018",4,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,7,1,1,11,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"AVENIDA GENERAL EMILIO LUCIO ESTEVES, 103 SANTA MARIA GORETTI. 91030-290 Porto Alegre - RS.","(51) 30612232","Privada","Particular","Sim",-30.00752,-51.17849
"790",43207693,"ESCOLA DE EDUCACAO INFANTIL RECREARTY",1,"22/12/2018",4,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,4,1,1,9,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"RUA CORONEL NEVES, 77 MEDIANEIRA. 90870-280 Porto Alegre - RS.","(51) 32767029","Privada","Particular","Em Tramitação",NA,NA
"791",43207715,"5136 IEI UNIAO ESPERANCA",1,"31/12/2018",4,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,6,0,NA,13,1,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"RUA AMERICANA, 90 BELEM VELHO. 91787-380 Porto Alegre - RS.","(51) 32660947","Privada","Comunitária","Sim",-30.1129821,-51.1667806
"792",43207723,"5163 EEI PLANETA INFANTIL",1,"31/12/2018",4,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,1,1,12,1,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"ACESSO A, 3036 RESTINGA. 91793-020 Porto Alegre - RS.","(51) 32610865","Privada","Comunitária","Não",-30.1481244,-51.1410318
"793",43207731,"CENTRO INFANTIL A PEQUENA SEREIA",1,"31/12/2018",4,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,6,1,1,9,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"RUA DOUTOR MARIO TOTTA, 2764 TRISTEZA. 91920-130 Porto Alegre - RS.","(51) 32480496","Privada","Particular","Sim",-30.10699,-51.23379
"794",43207774,"EEI ARCO IRIS DO SABER",1,"30/12/2018",4,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,1,3,1,1,7,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"RUA REVERENDO ORLANDO BAPTISTA, 75 PARTENON. 91510-710 Porto Alegre - RS.","(51) 997916458","Privada","Particular","Não",-30.06736,-51.17509
"795",43207782,"ESC EDUC INF FANTASTICO MUNDO DA CRIANCA",1,"14/12/2018",4,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,5,0,NA,8,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"RUA ALBERTO SILVA, 174 VILA IPIRANGA. 91370-000 Porto Alegre - RS.","(51) 33666456","Privada","Particular","Em Tramitação",-30.01218,-51.14993
"796",43207839,"ESTACAO CRIANCA",1,"21/12/2018",4,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,7,1,1,18,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"PRACA LIBANEZA, 40 JARDIM LINDOIA. 91050-050 Porto Alegre - RS.","(51) 33411161","Privada","Particular","Sim",-30.0054108,-51.1518476
"797",43208169,"ESCOLA INFANTIL TEMPO DE CRESCER",1,"31/12/2018",4,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,8,1,1,20,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"RUA DOUTOR FLORENCIO YGARTUA, 439 CASA. MOINHOS DE VENTO. 90430-010 Porto Alegre - RS.","(51) 33319400","Privada","Particular","Em Tramitação",-30.0304886,-51.2029085
"798",43208185,"5135 EEI ANTONIO GIANELLI",1,"31/12/2018",4,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,9,1,1,14,1,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"RUA B AFRICA DO SUL, 7 BELEM VELHO. 91787-351 Porto Alegre - RS.","(51) 32452955","Privada","Filantrópica","Sim",-30.1161468,-51.1517398
"799",43208215,"ESC EDUC INF A TURMA DO BARULHO",1,"20/12/2018",4,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,7,1,1,10,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"RUA MARECHAL MALLET, 306 VILA JOAO PESSOA. 91520-600 Porto Alegre - RS.","(51) 33184051","Privada","Particular","Em Tramitação",-30.06441,-51.17168
"800",43208312,"5134 EEI PE DE PILAO",1,"31/12/2018",4,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,5,0,NA,11,1,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"R SEISCENTOS NOVENTA OITO, 104 FARRAPOS. 90250-596 Porto Alegre - RS.","(51) 33434102","Privada","Comunitária","Sim",-29.9764318,-51.1971843
"801",43208410,"ESC EST IND EM ANHETENGUA",1,"21/12/2018",4,1,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,10,1,0,0,2,0,1,1,3,236,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"BC BECO DOS MENDONCAS 357, 357 LOMBA DO PINHEIRO. 91787-753 Porto Alegre - RS.","","Estadual","Não Informado","Sim",NA,NA
"802",43208428,"E E IND ENS FUN FAG NHIN",1,"21/12/2018",4,1,NA,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,NA,11,1,0,0,2,0,1,1,3,235,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"ETR ESTRADA JOAO DE OLIVEIRA REMIA 9105 PARADA 25, 9105 PARADA 25. LOMBA DO PINHEIRO. 91787-750 Porto Alegre - RS.","","Estadual","Não Informado","Sim",NA,NA
"803",43208800,"ESC ENS FUND CENTRO INTEGRADO DE DESENVOLVIMENTO",1,"21/12/2018",4,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,8,1,1,20,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"RUA FERNANDES VIEIRA, 553 BOM FIM. 90035-091 Porto Alegre - RS.","(51) 33112789","Privada","Particular","Sim",-30.03434,-51.21128
"804",43208894,"EEI ARTE EM FOCO",1,"30/12/2018",4,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,3,1,1,7,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"RUA PADRE JOAO BATISTA REUS, 3317 CASA. CAMAQUA. 91920-001 Porto Alegre - RS.","(51) 32425508","Privada","Particular","Em Tramitação",-30.10874,-51.2302
"805",43208908,"EEI PRIMEIROS PASSOS",1,"22/12/2018",4,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,5,1,1,7,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"AVENIDA GOMES DE CARVALHO, 264 PASSO DAS PEDRAS. 91230-060 Porto Alegre - RS.","(51) 33681913","Privada","Particular","Em Tramitação",-30.014,-51.12705
"806",43208932,"ESCOLA INFANTIL AQUARELA",1,"30/12/2018",4,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,4,1,1,15,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"RUA JOAO ALFREDO, 299 CIDADE BAIXA. 90050-230 Porto Alegre - RS.","(51) 33772534","Privada","Particular","Em Tramitação",-30.04006,-51.22667
"807",43208967,"EEI DO SESC - SESQUINHO NAVEGANTES",1,"22/12/2018",4,1,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,6,1,1,15,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"AVENIDA BRASIL, 483 NAVEGANTES. 90230-061 Porto Alegre - RS.","(51) 33425099","Privada","Particular","Em Tramitação",-30.00438,-51.20256
"808",43209025,"EEI ESPACO CRIATIVO",1,"19/12/2018",4,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,5,1,1,18,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"RUA FILADELFIA, 150 SAO JOAO. 90550-060 Porto Alegre - RS.","(51) 33256840","Privada","Particular","Em Tramitação",-30.01594,-51.19308
"809",43209041,"5200 EEI A CAMINHO DO SOL",1,"31/12/2018",4,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,3,0,NA,9,1,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"R DR ANTONIO MAZZAFERRO NETO, 443 ABERTA DOS MORROS. 91787-196 Porto Alegre - RS.","(51) 32690749","Privada","Comunitária","Sim",-30.1594269,-51.1738161
"810",43209050,"EEI DOCE CARAMELO",1,"21/12/2018",4,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,12,1,1,10,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"PRACA JOAO BERGMANN, 235 VILA ASSUNCAO. 91900-070 Porto Alegre - RS.","(51) 32686439","Privada","Particular","Em Tramitação",-30.10239,-51.25665
"811",43209076,"EEI ENGENHEIRINHO",1,"21/12/2018",4,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,5,0,NA,7,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"AV CEL MARCOS, 163 PEDRA REDONDA. 91770-000 Porto Alegre - RS.","(51) 32682707","Privada","Particular","Em Tramitação",NA,NA
"812",43209130,"ESCOLA EDUCACAO INFANTIL ARTE CARINHO",1,"19/12/2018",4,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,8,1,1,26,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"RUA DOUTOR EDUARDO CHARTIER, 463 469. PASSO DA AREIA. 90520-100 Porto Alegre - RS.","(51) 33435261","Privada","Particular","Em Tramitação",-30.0128,-51.18057
"813",43209220,"ESC EDUC INF SEMENTINHA DE VIDA",1,"20/12/2018",4,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,1,6,1,1,23,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"RUA ALMIRANTE GONCALVES, 84 MENINO DEUS. 90160-140 Porto Alegre - RS.","(51) 30289211","Privada","Particular","Em Tramitação",-30.05894,-51.22064
"814",43209254,"5142 IEI CRESCER COM LAZER",1,"31/12/2018",4,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,6,0,NA,14,1,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"AV IRMAO FAUSTINO JOAO, 59 RUBEM BERTA. 91250-690 Porto Alegre - RS.","(51) 33406253","Privada","Comunitária","Sim",-30.0213495,-51.0940974
